application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default,pd_estimate,score,decision,reason_1,reason_2,reason_3
APP-00143,branch,northeast,93.63,23.24,698,0.2796,0.5494,1,1,29.4,5.71,0,0,0.29993,685,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00144,broker,south,83.89,8.36,692,0.3783,0.5444,0,0,34.3,1.11,0,1,0.211614,734,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00145,branch,northeast,65.26,22.74,626,0.2621,0.5242,0,1,55.5,9.17,0,1,0.34243,662,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00146,branch,west,85.69,15.44,670,0.4055,0.8218,1,0,88.0,5.67,0,0,0.425433,616,review,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00147,broker,west,86.7,24.9,741,0.4407,0.5715,0,0,69.0,8.79,0,1,0.181027,750,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00148,direct,northeast,118.26,21.92,645,0.2806,0.3341,0,2,57.4,4.1,0,0,0.300117,685,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00149,branch,midwest,108.9,10.47,685,0.5923,0.7634,0,0,50.1,5.64,0,0,0.313207,678,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00150,branch,northeast,70.86,20.89,677,0.1901,0.2555,0,0,52.7,3.76,0,1,0.163849,760,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00151,direct,midwest,81.26,22.38,720,0.4876,0.4225,0,1,31.8,6.29,0,0,0.192898,744,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00152,direct,west,93.4,7.81,658,0.7209,0.2454,1,1,72.7,6.49,0,1,0.48408,584,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-00153,broker,midwest,125.51,13.01,654,0.426,0.31,2,3,80.9,3.34,0,1,0.60433,518,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00154,branch,west,145.96,13.21,731,0.5527,0.6135,0,1,61.1,6.6,0,1,0.232012,722,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00155,direct,midwest,91.3,13.89,759,0.4984,0.2301,0,0,61.4,4.21,0,1,0.155124,765,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00156,direct,south,69.97,9.69,654,0.377,0.6778,1,0,88.1,5.4,0,1,0.43072,613,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00157,broker,west,64.27,10.81,683,0.4097,0.6197,0,0,83.2,4.17,1,1,0.312348,678,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00158,branch,midwest,85.17,11.15,690,0.1642,0.5659,0,2,39.5,3.9,0,0,0.213454,733,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00159,direct,south,137.39,22.98,703,0.1972,0.3714,0,1,39.6,4.89,0,0,0.157302,763,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00160,broker,west,159.08,12.12,712,0.3202,0.3123,2,0,65.4,5.78,0,1,0.326265,671,approve,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00161,direct,midwest,86.75,6.99,681,0.5426,0.6596,1,1,52.1,2.57,1,1,0.525223,561,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00162,branch,northeast,137.35,20.36,677,0.3415,0.5684,0,2,30.6,2.33,0,0,0.283726,694,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00163,broker,south,136.35,19.23,680,0.4089,0.45,1,1,45.2,7.47,0,1,0.3638,650,review,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00164,broker,northeast,66.01,20.76,731,0.2713,0.0411,0,0,40.2,4.5,0,0,0.104817,792,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00165,branch,northeast,75.51,16.29,729,0.2833,0.8438,1,0,54.3,5.66,0,0,0.272762,700,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-00166,direct,south,65.21,8.24,767,0.0835,0.7428,0,0,30.3,4.33,0,0,0.135152,776,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-00167,direct,south,83.2,20.93,709,0.3134,0.6016,1,2,76.9,8.2,0,0,0.320935,673,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00168,direct,northeast,66.42,22.09,699,0.06,0.6917,1,1,81.6,5.21,0,0,0.260573,707,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00169,branch,south,104.85,23.35,640,0.6887,0.6744,1,0,79.0,3.18,0,1,0.570889,536,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-00170,direct,south,46.74,32.08,605,0.8204,0.4027,1,4,35.1,4.56,1,1,0.81398,402,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00171,direct,midwest,79.69,26.43,704,0.6714,0.6935,1,0,82.0,7.75,0,0,0.399953,630,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00172,branch,south,93.17,15.65,703,0.4666,0.7613,1,5,8.7,4.16,1,1,0.617164,511,decline,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-00173,broker,midwest,47.91,28.9,654,0.5499,0.8636,0,0,52.4,6.82,0,1,0.393133,634,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00174,direct,west,96.0,21.88,749,0.2736,0.1677,0,0,84.9,5.38,0,0,0.114635,787,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00175,branch,midwest,116.3,20.65,728,0.4603,0.5354,0,3,61.4,1.63,0,1,0.245837,715,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00176,branch,south,81.81,17.81,646,0.2826,0.1219,0,1,59.8,4.23,0,0,0.240833,718,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00177,branch,west,93.82,21.27,638,0.3635,0.2774,1,2,58.4,5.1,0,0,0.456449,599,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00178,branch,midwest,71.02,25.74,723,0.2838,0.6286,1,0,50.7,4.0,0,0,0.241278,717,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00179,branch,west,82.78,14.18,691,0.4777,0.4014,0,1,40.1,5.65,0,0,0.240221,718,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00180,branch,northeast,126.33,28.58,644,0.3756,0.151,1,0,54.0,3.58,0,0,0.358988,653,approve,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00181,broker,south,90.76,11.09,711,0.7776,0.3564,0,0,27.8,6.85,0,0,0.244607,715,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00182,direct,south,46.77,19.27,689,0.3351,0.376,0,1,42.5,5.32,0,0,0.207382,736,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00183,direct,west,68.38,10.07,624,0.7562,0.5279,0,2,52.7,2.86,1,1,0.620999,508,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00184,broker,west,71.62,18.89,694,0.2082,0.3986,0,1,50.5,7.28,0,0,0.175555,753,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00185,broker,northeast,104.46,23.51,688,0.3719,0.5042,2,1,59.1,3.61,0,1,0.469516,592,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00186,broker,south,79.13,27.03,676,0.7699,0.8129,0,3,10.2,4.42,1,1,0.601192,519,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00187,broker,northeast,63.88,12.78,677,0.5054,0.6738,0,1,45.2,2.61,1,1,0.395256,633,review,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00188,broker,west,81.87,15.61,619,0.6556,0.7798,1,4,32.7,3.71,1,1,0.801593,409,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00189,branch,northeast,124.46,18.74,717,0.4586,0.7476,1,2,42.4,5.69,0,0,0.371025,646,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00190,direct,midwest,72.79,14.79,644,0.5164,0.2817,0,3,41.8,3.84,1,0,0.474909,589,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00191,broker,west,89.42,23.05,607,0.5449,0.4912,0,1,9.3,5.7,1,1,0.585155,528,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00192,branch,northeast,100.89,9.33,639,0.2899,0.8321,1,1,40.0,4.87,0,1,0.503296,573,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00193,broker,northeast,116.86,17.9,645,0.4912,0.6642,1,4,18.1,0.26,1,0,0.701383,464,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00194,direct,south,85.42,7.86,714,0.3721,0.3286,0,4,34.9,6.09,1,0,0.294347,688,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,THIN_CREDIT_FILE
APP-00195,direct,south,102.53,12.5,636,0.7087,0.6048,0,0,46.7,5.93,0,0,0.443086,606,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00196,branch,midwest,109.11,30.74,672,0.3572,0.3297,0,3,48.1,0.2,1,0,0.359973,652,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00197,broker,west,115.59,18.2,601,0.8075,0.5413,1,4,6.0,6.09,1,1,0.851091,382,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00198,broker,west,57.98,22.59,716,0.8272,0.5172,0,4,38.4,4.61,1,0,0.464898,594,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00199,branch,northeast,137.45,25.84,763,0.6764,0.691,0,1,20.1,4.19,0,0,0.280435,696,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00200,branch,northeast,107.3,14.65,725,0.4267,0.4998,0,1,50.5,5.96,0,1,0.189483,746,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00201,broker,south,89.7,6.82,744,0.3516,0.1118,0,0,94.9,3.91,0,0,0.121024,783,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00202,branch,south,89.9,17.58,702,0.5832,0.7421,0,2,47.6,4.64,0,1,0.324078,672,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00203,branch,south,112.01,21.28,669,0.6225,0.2212,0,0,79.2,6.83,0,1,0.270611,701,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00204,direct,south,92.21,20.12,667,0.5336,0.6313,0,1,53.9,5.2,1,0,0.42225,618,review,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00205,branch,west,117.38,18.48,724,0.2785,0.5321,1,2,57.3,6.51,0,0,0.27546,698,approve,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00206,direct,northeast,28.67,26.97,619,0.2531,0.5655,1,1,53.8,4.2,0,1,0.492981,579,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00207,direct,midwest,48.94,16.22,679,0.1811,0.5387,0,1,41.9,5.91,0,0,0.211619,734,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00208,direct,south,125.36,19.77,694,0.2452,0.5343,0,2,53.9,2.74,0,0,0.220512,729,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00209,direct,south,79.66,23.82,651,0.2697,0.6114,0,4,61.4,0.2,1,0,0.469582,592,decline,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00210,direct,south,134.63,19.17,770,0.2971,0.129,0,1,36.2,7.36,0,0,0.128694,779,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00211,branch,midwest,71.5,10.56,645,0.3195,0.4849,0,0,60.7,4.61,1,1,0.352402,656,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00212,direct,south,112.64,14.2,710,0.4076,0.7691,1,0,75.5,10.57,0,0,0.317574,675,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_DELINQUENCY
APP-00213,direct,west,130.72,16.8,742,0.205,0.5427,0,1,47.7,4.78,0,0,0.152204,766,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00214,broker,south,134.53,11.61,570,0.5285,0.7217,1,1,59.2,4.39,0,1,0.727881,450,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00215,branch,south,99.18,21.59,616,0.5539,0.5496,1,3,47.9,8.21,0,1,0.65808,488,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00216,direct,northeast,99.45,18.9,660,0.5583,0.4269,1,2,56.7,3.76,0,1,0.49171,580,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-00217,broker,west,93.07,10.19,719,0.2719,0.4457,0,3,55.2,4.58,1,0,0.249403,713,approve,RECENT_CREDIT_SEEKING,HIGH_DTI,HIGH_UTILIZATION
APP-00218,broker,northeast,139.11,14.67,722,0.116,0.2627,0,1,44.9,8.64,0,1,0.113822,787,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00219,direct,northeast,104.78,11.11,702,0.4702,0.8173,0,1,67.1,5.56,0,1,0.277156,698,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00220,branch,midwest,92.65,22.41,685,0.525,0.081,1,0,45.7,4.44,0,0,0.295089,688,approve,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00221,direct,northeast,76.28,11.63,598,0.5689,0.6402,2,1,14.2,3.02,1,1,0.833427,392,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00222,direct,midwest,91.26,18.58,752,0.3351,0.7797,1,2,38.3,4.66,0,0,0.33168,668,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-00223,direct,northeast,93.27,15.1,673,0.3354,0.5236,0,3,33.7,1.71,0,0,0.310869,679,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00224,direct,northeast,81.47,15.62,658,0.7034,0.4948,0,2,47.3,6.13,1,1,0.50872,570,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00225,branch,west,51.18,25.97,820,0.4691,0.504,0,1,24.2,6.71,0,1,0.198877,741,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00226,broker,west,103.39,15.71,640,0.1528,0.0623,0,1,66.5,0.69,0,0,0.213502,733,approve,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00227,branch,northeast,117.6,25.09,664,0.2564,0.5953,0,3,34.4,2.44,1,1,0.396347,632,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00228,branch,south,101.09,18.09,734,0.5575,0.6153,1,2,57.1,2.57,0,1,0.370711,646,review,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00229,branch,west,87.03,21.29,748,0.4169,0.8781,0,1,42.6,5.2,0,0,0.235913,720,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00230,branch,west,109.66,12.07,675,0.5486,0.711,1,5,7.8,5.41,0,1,0.628105,505,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00231,direct,midwest,76.5,20.65,647,0.8673,0.6457,1,3,59.1,2.21,1,0,0.759152,432,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-00232,broker,midwest,123.78,24.67,711,0.5436,0.3776,1,2,65.0,0.2,0,0,0.346418,659,approve,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00233,branch,midwest,132.05,26.56,723,0.2051,0.3515,0,1,42.4,5.11,1,1,0.177335,752,approve,THIN_CREDIT_FILE,HIGH_DTI,HIGH_UTILIZATION
APP-00234,branch,west,71.56,10.91,708,0.1561,0.3767,0,1,50.1,7.62,0,0,0.143962,771,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00235,direct,northeast,99.99,21.66,724,0.2798,0.4676,0,1,47.4,5.94,0,0,0.157757,763,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00236,branch,northeast,78.94,28.37,711,0.4893,0.7153,0,0,40.2,6.29,0,1,0.224862,726,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00237,branch,south,62.18,18.06,730,0.5993,0.4884,0,2,77.5,5.54,0,1,0.249577,713,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00238,branch,northeast,52.79,25.11,658,0.3307,0.3644,0,0,93.1,7.84,0,0,0.239588,718,approve,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00239,broker,west,68.53,13.77,669,0.2227,0.7116,2,0,21.6,4.25,1,1,0.564231,540,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00240,branch,northeast,126.37,23.28,693,0.1897,0.2966,0,3,52.2,4.19,0,0,0.201102,739,approve,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE,HIGH_DTI
APP-00241,branch,midwest,92.5,19.43,767,0.2067,0.66,0,1,37.8,6.11,0,0,0.164541,760,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00242,branch,south,81.94,5.69,631,0.4776,0.5911,0,1,46.3,3.13,1,1,0.491117,580,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00243,branch,midwest,122.86,12.6,703,0.3791,0.3275,1,2,48.4,6.24,0,1,0.308211,680,approve,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00244,broker,midwest,24.53,12.03,688,0.4312,0.9426,1,2,40.7,5.05,1,1,0.556,544,decline,HIGH_UTILIZATION,HIGH_DTI,RECENT_DELINQUENCY
APP-00245,branch,west,60.99,12.07,710,0.3725,0.1145,0,0,59.4,3.77,0,0,0.136341,775,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00246,direct,northeast,102.05,20.38,678,0.8161,0.5383,0,3,34.2,0.67,1,1,0.533964,556,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00247,broker,south,70.62,23.73,746,0.4841,0.3707,0,0,63.1,6.68,0,1,0.167163,758,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00248,branch,northeast,76.78,15.5,716,0.2315,0.9175,2,2,40.8,6.14,1,1,0.542237,552,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00249,branch,south,97.01,21.43,670,0.3425,0.6316,0,0,68.2,2.82,1,1,0.324891,671,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00250,branch,northeast,70.93,25.56,717,0.2974,0.696,1,1,37.8,4.2,1,0,0.358113,653,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-00251,direct,northeast,112.77,21.41,635,0.6232,0.8631,0,1,24.1,7.31,0,0,0.499085,576,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00252,broker,northeast,138.8,4.6,706,0.0855,0.4421,0,0,72.6,3.39,0,0,0.126123,781,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-00253,branch,west,117.73,14.65,776,0.4573,0.7117,0,3,50.7,7.66,0,0,0.271068,701,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00254,direct,midwest,73.77,9.69,603,0.5731,0.7894,0,2,71.9,7.36,0,0,0.585111,528,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00255,broker,midwest,85.02,20.5,726,0.114,0.405,0,2,88.0,4.12,0,1,0.139988,773,approve,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00256,branch,midwest,90.31,20.01,604,0.4159,0.863,1,1,64.7,0.75,1,1,0.712826,458,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00257,broker,northeast,64.22,16.46,680,0.6148,0.7744,0,2,49.8,6.21,1,0,0.47422,589,decline,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00258,branch,west,29.42,15.73,730,0.4883,0.7691,0,1,52.0,7.85,0,1,0.238037,719,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00259,broker,midwest,100.98,27.73,677,0.1901,0.5671,0,3,78.5,3.43,0,0,0.268955,702,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00260,branch,northeast,101.73,24.85,772,0.3745,0.4307,1,3,23.7,4.64,0,0,0.313398,678,approve,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00261,direct,west,88.99,12.18,762,0.2094,0.2236,0,1,49.9,1.98,0,0,0.123767,782,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00262,direct,midwest,87.52,5.16,683,0.7005,0.3841,1,0,37.6,7.55,0,0,0.405908,627,review,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00263,direct,midwest,104.74,25.31,685,0.4262,0.2958,0,1,56.0,0.45,0,0,0.22482,726,approve,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00264,broker,south,95.45,19.55,744,0.2591,0.1605,1,3,35.7,6.54,0,0,0.240631,718,approve,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00265,branch,midwest,69.73,17.86,629,0.6611,0.7403,0,0,20.5,2.03,1,1,0.560409,542,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00266,direct,west,72.98,18.41,603,0.1819,0.6183,1,1,78.2,5.27,0,1,0.521945,563,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00267,broker,northeast,109.93,29.63,675,0.1541,0.5697,0,3,47.9,3.18,0,1,0.264086,705,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00268,branch,northeast,88.62,15.31,740,0.6965,0.2445,0,0,59.1,5.17,0,0,0.194909,743,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00269,broker,west,60.06,19.55,691,0.5491,0.5804,0,2,54.1,2.37,1,0,0.387469,637,review,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00270,broker,northeast,97.46,11.83,780,0.1704,0.5004,0,1,37.4,4.76,0,0,0.142295,772,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00271,direct,west,101.14,18.52,652,0.303,0.1378,0,4,88.3,4.32,0,0,0.313773,677,approve,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00272,branch,northeast,106.24,13.2,704,0.1326,0.7364,1,2,62.2,3.6,0,0,0.302669,684,approve,HIGH_UTILIZATION,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING
APP-00273,direct,west,84.68,18.85,684,0.5126,0.9705,0,2,47.3,3.21,1,0,0.46709,593,decline,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00274,direct,midwest,100.94,27.33,738,0.3144,0.4224,0,0,56.0,7.03,0,0,0.14265,772,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-00275,branch,west,66.91,11.73,715,0.6605,0.5237,2,0,37.9,3.26,1,1,0.547767,549,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00276,broker,south,132.04,3.03,692,0.73,0.66,0,1,63.6,4.38,0,1,0.34866,658,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00277,branch,south,71.37,10.69,690,0.7604,0.5437,1,0,69.5,2.53,1,0,0.519387,564,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00278,direct,northeast,112.66,17.31,683,0.146,0.3861,0,0,66.1,7.55,0,1,0.160785,762,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00279,branch,south,106.06,15.47,688,0.3428,0.6756,0,2,56.4,6.77,0,0,0.277058,698,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00280,broker,midwest,122.14,24.23,682,0.197,0.3089,1,2,35.1,1.72,0,1,0.300938,684,approve,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00281,branch,northeast,147.27,10.59,689,0.3301,0.632,0,1,51.0,6.84,0,1,0.240423,718,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_BUREAU_SCORE
APP-00282,branch,midwest,76.11,7.21,634,0.5411,0.3991,0,2,78.6,6.98,0,0,0.418171,620,review,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00283,branch,northeast,65.13,14.83,744,0.2894,0.6499,0,1,85.8,5.75,0,1,0.179199,751,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00284,broker,south,96.22,17.63,580,0.175,0.5677,0,3,104.8,8.01,0,0,0.503741,573,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00285,branch,midwest,58.15,15.6,740,0.1725,0.775,0,3,69.8,2.71,1,0,0.270497,701,approve,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING,THIN_CREDIT_FILE
APP-00286,direct,northeast,54.88,20.19,710,0.4689,0.642,0,0,7.9,5.63,0,0,0.233274,722,approve,HIGH_DTI,HIGH_UTILIZATION,SHORT_EMPLOYMENT_TENURE
APP-00287,branch,west,118.46,25.08,715,0.5786,0.5363,1,3,44.9,6.47,1,1,0.487904,582,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
